,Id,Weekly_Sales
801,1_22_2013-05-17,0.0
802,1_22_2013-05-24,0.0
803,1_22_2013-05-31,0.0
804,1_22_2013-06-07,0.0
805,1_22_2013-06-14,0.0
806,1_22_2013-06-21,0.0
807,1_22_2013-06-28,0.0
808,1_22_2013-07-05,0.0
809,1_22_2013-07-12,0.0
810,1_22_2013-07-19,0.0
811,1_22_2013-07-26,0.0
812,1_23_2012-11-02,0.0
813,1_23_2012-11-09,0.0
814,1_23_2012-11-16,0.0
815,1_23_2012-11-23,0.0
816,1_23_2012-11-30,0.0
817,1_23_2012-12-07,0.0
818,1_23_2012-12-14,0.0
819,1_23_2012-12-21,0.0
820,1_23_2012-12-28,0.0
821,1_23_2013-01-04,0.0
822,1_23_2013-01-11,0.0
823,1_23_2013-01-18,0.0
824,1_23_2013-01-25,0.0
825,1_23_2013-02-01,0.0
826,1_23_2013-02-08,0.0
827,1_23_2013-02-15,0.0
828,1_23_2013-02-22,0.0
829,1_23_2013-03-01,0.0
830,1_23_2013-03-08,0.0
831,1_23_2013-03-15,0.0
832,1_23_2013-03-22,0.0
833,1_23_2013-03-29,0.0
834,1_23_2013-04-05,0.0
835,1_23_2013-04-12,0.0
836,1_23_2013-04-19,0.0
837,1_23_2013-04-26,0.0
838,1_23_2013-05-03,0.0
839,1_23_2013-05-10,0.0
840,1_23_2013-05-17,0.0
841,1_23_2013-05-24,0.0
842,1_23_2013-05-31,0.0
843,1_23_2013-06-07,0.0
844,1_23_2013-06-14,0.0
845,1_23_2013-06-21,0.0
846,1_23_2013-06-28,0.0
847,1_23_2013-07-05,0.0
848,1_23_2013-07-12,0.0
849,1_23_2013-07-19,0.0
850,1_23_2013-07-26,0.0
851,1_24_2012-11-02,0.0
852,1_24_2012-11-09,0.0
853,1_24_2012-11-16,0.0
854,1_24_2012-11-23,0.0
855,1_24_2012-11-30,0.0
856,1_24_2012-12-07,0.0
857,1_24_2012-12-14,0.0
858,1_24_2012-12-21,0.0
859,1_24_2012-12-28,0.0
860,1_24_2013-01-04,0.0
861,1_24_2013-01-11,0.0
862,1_24_2013-01-18,0.0
863,1_24_2013-01-25,0.0
864,1_24_2013-02-01,0.0
865,1_24_2013-02-08,0.0
866,1_24_2013-02-15,0.0
867,1_24_2013-02-22,0.0
868,1_24_2013-03-01,0.0
869,1_24_2013-03-08,0.0
870,1_24_2013-03-15,0.0
871,1_24_2013-03-22,0.0
872,1_24_2013-03-29,0.0
873,1_24_2013-04-05,0.0
874,1_24_2013-04-12,0.0
875,1_24_2013-04-19,0.0
876,1_24_2013-04-26,0.0
877,1_24_2013-05-03,0.0
878,1_24_2013-05-10,0.0
879,1_24_2013-05-17,0.0
880,1_24_2013-05-24,0.0
881,1_24_2013-05-31,0.0
882,1_24_2013-06-07,0.0
883,1_24_2013-06-14,0.0
884,1_24_2013-06-21,0.0
885,1_24_2013-06-28,0.0
886,1_24_2013-07-05,0.0
887,1_24_2013-07-12,0.0
888,1_24_2013-07-19,0.0
889,1_24_2013-07-26,0.0
890,1_25_2012-11-02,0.0
891,1_25_2012-11-09,0.0
892,1_25_2012-11-16,0.0
893,1_25_2012-11-23,0.0
894,1_25_2012-11-30,0.0
895,1_25_2012-12-07,0.0
896,1_25_2012-12-14,0.0
897,1_25_2012-12-21,0.0
898,1_25_2012-12-28,0.0
899,1_25_2013-01-04,0.0
900,1_25_2013-01-11,0.0
901,1_25_2013-01-18,0.0
902,1_25_2013-01-25,0.0
903,1_25_2013-02-01,0.0
904,1_25_2013-02-08,0.0
905,1_25_2013-02-15,0.0
906,1_25_2013-02-22,0.0
907,1_25_2013-03-01,0.0
908,1_25_2013-03-08,0.0
909,1_25_2013-03-15,0.0
910,1_25_2013-03-22,0.0
911,1_25_2013-03-29,0.0
912,1_25_2013-04-05,0.0
913,1_25_2013-04-12,0.0
914,1_25_2013-04-19,0.0
915,1_25_2013-04-26,0.0
916,1_25_2013-05-03,0.0
917,1_25_2013-05-10,0.0
918,1_25_2013-05-17,0.0
919,1_25_2013-05-24,0.0
920,1_25_2013-05-31,0.0
921,1_25_2013-06-07,0.0
922,1_25_2013-06-14,0.0
923,1_25_2013-06-21,0.0
924,1_25_2013-06-28,0.0
925,1_25_2013-07-05,0.0
926,1_25_2013-07-12,0.0
927,1_25_2013-07-19,0.0
928,1_25_2013-07-26,0.0
929,1_26_2012-11-02,0.0
930,1_26_2012-11-09,0.0
931,1_26_2012-11-16,0.0
932,1_26_2012-11-23,0.0
933,1_26_2012-11-30,0.0
934,1_26_2012-12-07,0.0
935,1_26_2012-12-14,0.0
936,1_26_2012-12-21,0.0
937,1_26_2012-12-28,0.0
938,1_26_2013-01-04,0.0
939,1_26_2013-01-11,0.0
940,1_26_2013-01-18,0.0
941,1_26_2013-01-25,0.0
942,1_26_2013-02-01,0.0
943,1_26_2013-02-08,0.0
944,1_26_2013-02-15,0.0
945,1_26_2013-02-22,0.0
946,1_26_2013-03-01,0.0
947,1_26_2013-03-08,0.0
948,1_26_2013-03-15,0.0
949,1_26_2013-03-22,0.0
950,1_26_2013-03-29,0.0
951,1_26_2013-04-05,0.0
952,1_26_2013-04-12,0.0
953,1_26_2013-04-19,0.0
954,1_26_2013-04-26,0.0
955,1_26_2013-05-03,0.0
956,1_26_2013-05-10,0.0
957,1_26_2013-05-17,0.0
958,1_26_2013-05-24,0.0
959,1_26_2013-05-31,0.0
960,1_26_2013-06-07,0.0
961,1_26_2013-06-14,0.0
962,1_26_2013-06-21,0.0
963,1_26_2013-06-28,0.0
964,1_26_2013-07-05,0.0
965,1_26_2013-07-12,0.0
966,1_26_2013-07-19,0.0
967,1_26_2013-07-26,0.0
968,1_27_2012-11-02,0.0
969,1_27_2012-11-09,0.0
970,1_27_2012-11-16,0.0
971,1_27_2012-11-23,0.0
972,1_27_2012-11-30,0.0
973,1_27_2012-12-07,0.0
974,1_27_2012-12-14,0.0
975,1_27_2012-12-21,0.0
976,1_27_2012-12-28,0.0
977,1_27_2013-01-04,0.0
978,1_27_2013-01-11,0.0
979,1_27_2013-01-18,0.0
980,1_27_2013-01-25,0.0
981,1_27_2013-02-01,0.0
982,1_27_2013-02-08,0.0
983,1_27_2013-02-15,0.0
984,1_27_2013-02-22,0.0
985,1_27_2013-03-01,0.0
986,1_27_2013-03-08,0.0
987,1_27_2013-03-15,0.0
988,1_27_2013-03-22,0.0
989,1_27_2013-03-29,0.0
990,1_27_2013-04-05,0.0
991,1_27_2013-04-12,0.0
992,1_27_2013-04-19,0.0
993,1_27_2013-04-26,0.0
994,1_27_2013-05-03,0.0
995,1_27_2013-05-10,0.0
996,1_27_2013-05-17,0.0
997,1_27_2013-05-24,0.0
998,1_27_2013-05-31,0.0
999,1_27_2013-06-07,0.0
1000,1_27_2013-06-14,0.0
1001,1_27_2013-06-21,0.0
1002,1_27_2013-06-28,0.0
1003,1_27_2013-07-05,0.0
1004,1_27_2013-07-12,0.0
1005,1_27_2013-07-19,0.0
1006,1_27_2013-07-26,0.0
1007,1_28_2012-11-02,0.0
1008,1_28_2012-11-09,0.0
1009,1_28_2012-11-16,0.0
1010,1_28_2012-11-23,0.0
1011,1_28_2012-11-30,0.0
1012,1_28_2012-12-07,0.0
1013,1_28_2012-12-14,0.0
1014,1_28_2012-12-21,0.0
1015,1_28_2012-12-28,0.0
1016,1_28_2013-01-04,0.0
1017,1_28_2013-01-11,0.0
1018,1_28_2013-01-18,0.0
1019,1_28_2013-01-25,0.0
1020,1_28_2013-02-01,0.0
1021,1_28_2013-02-08,0.0
1022,1_28_2013-02-15,0.0
1023,1_28_2013-02-22,0.0
1024,1_28_2013-03-01,0.0
1025,1_28_2013-03-08,0.0
1026,1_28_2013-03-15,0.0
1027,1_28_2013-03-22,0.0
1028,1_28_2013-03-29,0.0
1029,1_28_2013-04-05,0.0
1030,1_28_2013-04-12,0.0
1031,1_28_2013-04-19,0.0
1032,1_28_2013-04-26,0.0
1033,1_28_2013-05-03,0.0
1034,1_28_2013-05-10,0.0
1035,1_28_2013-05-17,0.0
1036,1_28_2013-05-24,0.0
1037,1_28_2013-05-31,0.0
1038,1_28_2013-06-07,0.0
1039,1_28_2013-06-14,0.0
1040,1_28_2013-06-21,0.0
1041,1_28_2013-06-28,0.0
1042,1_28_2013-07-05,0.0
1043,1_28_2013-07-12,0.0
1044,1_28_2013-07-19,0.0
1045,1_28_2013-07-26,0.0
1046,1_29_2012-11-02,0.0
1047,1_29_2012-11-09,0.0
1048,1_29_2012-11-16,0.0
1049,1_29_2012-11-23,0.0
1050,1_29_2012-11-30,0.0
1051,1_29_2012-12-07,0.0
1052,1_29_2012-12-14,0.0
1053,1_29_2012-12-21,0.0
1054,1_29_2012-12-28,0.0
1055,1_29_2013-01-04,0.0
1056,1_29_2013-01-11,0.0
1057,1_29_2013-01-18,0.0
1058,1_29_2013-01-25,0.0
1059,1_29_2013-02-01,0.0
1060,1_29_2013-02-08,0.0
1061,1_29_2013-02-15,0.0
1062,1_29_2013-02-22,0.0
1063,1_29_2013-03-01,0.0
1064,1_29_2013-03-08,0.0
1065,1_29_2013-03-15,0.0
1066,1_29_2013-03-22,0.0
1067,1_29_2013-03-29,0.0
1068,1_29_2013-04-05,0.0
1069,1_29_2013-04-12,0.0
1070,1_29_2013-04-19,0.0
1071,1_29_2013-04-26,0.0
1072,1_29_2013-05-03,0.0
1073,1_29_2013-05-10,0.0
1074,1_29_2013-05-17,0.0
1075,1_29_2013-05-24,0.0
1076,1_29_2013-05-31,0.0
1077,1_29_2013-06-07,0.0
1078,1_29_2013-06-14,0.0
1079,1_29_2013-06-21,0.0
1080,1_29_2013-06-28,0.0
1081,1_29_2013-07-05,0.0
1082,1_29_2013-07-12,0.0
1083,1_29_2013-07-19,0.0
1084,1_29_2013-07-26,0.0
1085,1_30_2012-11-02,0.0
1086,1_30_2012-11-09,0.0
1087,1_30_2012-11-16,0.0
1088,1_30_2012-11-23,0.0
1089,1_30_2012-11-30,0.0
1090,1_30_2012-12-07,0.0
1091,1_30_2012-12-14,0.0
1092,1_30_2012-12-21,0.0
1093,1_30_2012-12-28,0.0
1094,1_30_2013-01-04,0.0
1095,1_30_2013-01-11,0.0
1096,1_30_2013-01-18,0.0
1097,1_30_2013-01-25,0.0
1098,1_30_2013-02-01,0.0
1099,1_30_2013-02-08,0.0
1100,1_30_2013-02-15,0.0
1101,1_30_2013-02-22,0.0
1102,1_30_2013-03-01,0.0
1103,1_30_2013-03-08,0.0
1104,1_30_2013-03-15,0.0
1105,1_30_2013-03-22,0.0
1106,1_30_2013-03-29,0.0
1107,1_30_2013-04-05,0.0
1108,1_30_2013-04-12,0.0
1109,1_30_2013-04-19,0.0
1110,1_30_2013-04-26,0.0
1111,1_30_2013-05-03,0.0
1112,1_30_2013-05-10,0.0
1113,1_30_2013-05-17,0.0
1114,1_30_2013-05-24,0.0
1115,1_30_2013-05-31,0.0
1116,1_30_2013-06-07,0.0
1117,1_30_2013-06-14,0.0
1118,1_30_2013-06-21,0.0
1119,1_30_2013-06-28,0.0
1120,1_30_2013-07-05,0.0
1121,1_30_2013-07-12,0.0
1122,1_30_2013-07-19,0.0
1123,1_30_2013-07-26,0.0
1124,1_31_2012-11-02,0.0
1125,1_31_2012-11-09,0.0
1126,1_31_2012-11-16,0.0
1127,1_31_2012-11-23,0.0
1128,1_31_2012-11-30,0.0
1129,1_31_2012-12-07,0.0
1130,1_31_2012-12-14,0.0
1131,1_31_2012-12-21,0.0
1132,1_31_2012-12-28,0.0
1133,1_31_2013-01-04,0.0
1134,1_31_2013-01-11,0.0
1135,1_31_2013-01-18,0.0
1136,1_31_2013-01-25,0.0
1137,1_31_2013-02-01,0.0
1138,1_31_2013-02-08,0.0
1139,1_31_2013-02-15,0.0
1140,1_31_2013-02-22,0.0
1141,1_31_2013-03-01,0.0
1142,1_31_2013-03-08,0.0
1143,1_31_2013-03-15,0.0
1144,1_31_2013-03-22,0.0
1145,1_31_2013-03-29,0.0
1146,1_31_2013-04-05,0.0
1147,1_31_2013-04-12,0.0
1148,1_31_2013-04-19,0.0
1149,1_31_2013-04-26,0.0
1150,1_31_2013-05-03,0.0
1151,1_31_2013-05-10,0.0
1152,1_31_2013-05-17,0.0
1153,1_31_2013-05-24,0.0
1154,1_31_2013-05-31,0.0
1155,1_31_2013-06-07,0.0
1156,1_31_2013-06-14,0.0
1157,1_31_2013-06-21,0.0
1158,1_31_2013-06-28,0.0
1159,1_31_2013-07-05,0.0
1160,1_31_2013-07-12,0.0
1161,1_31_2013-07-19,0.0
1162,1_31_2013-07-26,0.0
1163,1_32_2012-11-02,0.0
1164,1_32_2012-11-09,0.0
1165,1_32_2012-11-16,0.0
1166,1_32_2012-11-23,0.0
1167,1_32_2012-11-30,0.0
1168,1_32_2012-12-07,0.0
1169,1_32_2012-12-14,0.0
1170,1_32_2012-12-21,0.0
1171,1_32_2012-12-28,0.0
1172,1_32_2013-01-04,0.0
1173,1_32_2013-01-11,0.0
1174,1_32_2013-01-18,0.0
1175,1_32_2013-01-25,0.0
1176,1_32_2013-02-01,0.0
1177,1_32_2013-02-08,0.0
1178,1_32_2013-02-15,0.0
1179,1_32_2013-02-22,0.0
1180,1_32_2013-03-01,0.0
1181,1_32_2013-03-08,0.0
1182,1_32_2013-03-15,0.0
1183,1_32_2013-03-22,0.0
1184,1_32_2013-03-29,0.0
1185,1_32_2013-04-05,0.0
1186,1_32_2013-04-12,0.0
1187,1_32_2013-04-19,0.0
1188,1_32_2013-04-26,0.0
1189,1_32_2013-05-03,0.0
1190,1_32_2013-05-10,0.0
1191,1_32_2013-05-17,0.0
1192,1_32_2013-05-24,0.0
1193,1_32_2013-05-31,0.0
1194,1_32_2013-06-07,0.0
1195,1_32_2013-06-14,0.0
1196,1_32_2013-06-21,0.0
1197,1_32_2013-06-28,0.0
1198,1_32_2013-07-05,0.0
1199,1_32_2013-07-12,0.0
1200,1_32_2013-07-19,0.0
1201,1_32_2013-07-26,0.0
1202,1_33_2012-11-02,0.0
1203,1_33_2012-11-09,0.0
1204,1_33_2012-11-16,0.0
1205,1_33_2012-11-23,0.0
1206,1_33_2012-11-30,0.0
1207,1_33_2012-12-07,0.0
1208,1_33_2012-12-14,0.0
1209,1_33_2012-12-21,0.0
1210,1_33_2012-12-28,0.0
1211,1_33_2013-01-04,0.0
1212,1_33_2013-01-11,0.0
1213,1_33_2013-01-18,0.0
1214,1_33_2013-01-25,0.0
1215,1_33_2013-02-01,0.0
1216,1_33_2013-02-08,0.0
1217,1_33_2013-02-15,0.0
1218,1_33_2013-02-22,0.0
1219,1_33_2013-03-01,0.0
1220,1_33_2013-03-08,0.0
1221,1_33_2013-03-15,0.0
1222,1_33_2013-03-22,0.0
1223,1_33_2013-03-29,0.0
1224,1_33_2013-04-05,0.0
1225,1_33_2013-04-12,0.0
1226,1_33_2013-04-19,0.0
1227,1_33_2013-04-26,0.0
1228,1_33_2013-05-03,0.0
1229,1_33_2013-05-10,0.0
1230,1_33_2013-05-17,0.0
1231,1_33_2013-05-24,0.0
1232,1_33_2013-05-31,0.0
1233,1_33_2013-06-07,0.0
1234,1_33_2013-06-14,0.0
1235,1_33_2013-06-21,0.0
1236,1_33_2013-06-28,0.0
1237,1_33_2013-07-05,0.0
1238,1_33_2013-07-12,0.0
1239,1_33_2013-07-19,0.0
1240,1_33_2013-07-26,0.0
1241,1_34_2012-11-02,0.0
1242,1_34_2012-11-09,0.0
1243,1_34_2012-11-16,0.0
1244,1_34_2012-11-23,0.0
1245,1_34_2012-11-30,0.0
1246,1_34_2012-12-07,0.0
1247,1_34_2012-12-14,0.0
1248,1_34_2012-12-21,0.0
1249,1_34_2012-12-28,0.0
1250,1_34_2013-01-04,0.0
1251,1_34_2013-01-11,0.0
1252,1_34_2013-01-18,0.0
1253,1_34_2013-01-25,0.0
1254,1_34_2013-02-01,0.0
1255,1_34_2013-02-08,0.0
1256,1_34_2013-02-15,0.0
1257,1_34_2013-02-22,0.0
1258,1_34_2013-03-01,0.0
1259,1_34_2013-03-08,0.0
1260,1_34_2013-03-15,0.0
1261,1_34_2013-03-22,0.0
1262,1_34_2013-03-29,0.0
1263,1_34_2013-04-05,0.0
1264,1_34_2013-04-12,0.0
1265,1_34_2013-04-19,0.0
1266,1_34_2013-04-26,0.0
1267,1_34_2013-05-03,0.0
1268,1_34_2013-05-10,0.0
1269,1_34_2013-05-17,0.0
1270,1_34_2013-05-24,0.0
1271,1_34_2013-05-31,0.0
1272,1_34_2013-06-07,0.0
1273,1_34_2013-06-14,0.0
1274,1_34_2013-06-21,0.0
1275,1_34_2013-06-28,0.0
1276,1_34_2013-07-05,0.0
1277,1_34_2013-07-12,0.0
1278,1_34_2013-07-19,0.0
1279,1_34_2013-07-26,0.0
1280,1_35_2012-11-02,0.0
1281,1_35_2012-11-09,0.0
1282,1_35_2012-11-16,0.0
1283,1_35_2012-11-23,0.0
1284,1_35_2012-11-30,0.0
1285,1_35_2012-12-07,0.0
1286,1_35_2012-12-14,0.0
1287,1_35_2012-12-21,0.0
1288,1_35_2012-12-28,0.0
1289,1_35_2013-01-04,0.0
1290,1_35_2013-01-11,0.0
1291,1_35_2013-01-18,0.0
1292,1_35_2013-01-25,0.0
1293,1_35_2013-02-01,0.0
1294,1_35_2013-02-08,0.0
1295,1_35_2013-02-15,0.0
1296,1_35_2013-02-22,0.0
1297,1_35_2013-03-01,0.0
1298,1_35_2013-03-08,0.0
1299,1_35_2013-03-15,0.0
1300,1_35_2013-03-22,0.0
1301,1_35_2013-03-29,0.0
1302,1_35_2013-04-05,0.0
1303,1_35_2013-04-12,0.0
1304,1_35_2013-04-19,0.0
1305,1_35_2013-04-26,0.0
1306,1_35_2013-05-03,0.0
1307,1_35_2013-05-10,0.0
1308,1_35_2013-05-17,0.0
1309,1_35_2013-05-24,0.0
1310,1_35_2013-05-31,0.0
1311,1_35_2013-06-07,0.0
1312,1_35_2013-06-14,0.0
1313,1_35_2013-06-21,0.0
1314,1_35_2013-06-28,0.0
1315,1_35_2013-07-05,0.0
1316,1_35_2013-07-12,0.0
1317,1_35_2013-07-19,0.0
1318,1_35_2013-07-26,0.0
1319,1_36_2012-11-02,0.0
1320,1_36_2012-11-09,0.0
1321,1_36_2012-11-16,0.0
1322,1_36_2012-11-23,0.0
1323,1_36_2012-11-30,0.0
1324,1_36_2012-12-07,0.0
1325,1_36_2012-12-14,0.0
1326,1_36_2012-12-21,0.0
1327,1_36_2012-12-28,0.0
1328,1_36_2013-01-04,0.0
1329,1_36_2013-01-11,0.0
1330,1_36_2013-01-18,0.0
1331,1_36_2013-01-25,0.0
1332,1_36_2013-02-01,0.0
1333,1_36_2013-02-08,0.0
1334,1_36_2013-02-15,0.0
1335,1_36_2013-02-22,0.0
1336,1_36_2013-03-01,0.0
1337,1_36_2013-03-08,0.0
1338,1_36_2013-03-15,0.0
1339,1_36_2013-03-22,0.0
1340,1_36_2013-03-29,0.0
1341,1_36_2013-04-05,0.0
1342,1_36_2013-04-12,0.0
1343,1_36_2013-04-19,0.0
1344,1_36_2013-04-26,0.0
1345,1_36_2013-05-03,0.0
1346,1_36_2013-05-10,0.0
1347,1_36_2013-05-17,0.0
1348,1_36_2013-05-24,0.0
1349,1_36_2013-05-31,0.0
1350,1_36_2013-06-07,0.0
1351,1_36_2013-06-14,0.0
1352,1_36_2013-06-21,0.0
1353,1_36_2013-06-28,0.0
1354,1_36_2013-07-05,0.0
1355,1_36_2013-07-12,0.0
1356,1_36_2013-07-19,0.0
1357,1_36_2013-07-26,0.0
1358,1_37_2012-11-02,0.0
1359,1_37_2012-11-09,0.0
1360,1_37_2012-11-16,0.0
1361,1_37_2012-11-23,0.0
1362,1_37_2012-11-30,0.0
1363,1_37_2012-12-07,0.0
1364,1_37_2012-12-14,0.0
1365,1_37_2012-12-21,0.0
1366,1_37_2012-12-28,0.0
1367,1_37_2013-01-04,0.0
1368,1_37_2013-01-11,0.0
1369,1_37_2013-01-18,0.0
1370,1_37_2013-01-25,0.0
1371,1_37_2013-02-01,0.0
1372,1_37_2013-02-08,0.0
1373,1_37_2013-02-15,0.0
1374,1_37_2013-02-22,0.0
1375,1_37_2013-03-01,0.0
1376,1_37_2013-03-08,0.0
1377,1_37_2013-03-15,0.0
1378,1_37_2013-03-22,0.0
1379,1_37_2013-03-29,0.0
1380,1_37_2013-04-05,0.0
1381,1_37_2013-04-12,0.0
1382,1_37_2013-04-19,0.0
1383,1_37_2013-04-26,0.0
1384,1_37_2013-05-03,0.0
1385,1_37_2013-05-10,0.0
1386,1_37_2013-05-17,0.0
1387,1_37_2013-05-24,0.0
1388,1_37_2013-05-31,0.0
1389,1_37_2013-06-07,0.0
1390,1_37_2013-06-14,0.0
1391,1_37_2013-06-21,0.0
1392,1_37_2013-06-28,0.0
1393,1_37_2013-07-05,0.0
1394,1_37_2013-07-12,0.0
1395,1_37_2013-07-19,0.0
1396,1_37_2013-07-26,0.0
1397,1_38_2012-11-02,0.0
1398,1_38_2012-11-09,0.0
1399,1_38_2012-11-16,0.0
1400,1_38_2012-11-23,0.0
1401,1_38_2012-11-30,0.0
1402,1_38_2012-12-07,0.0
1403,1_38_2012-12-14,0.0
1404,1_38_2012-12-21,0.0
1405,1_38_2012-12-28,0.0
1406,1_38_2013-01-04,0.0
1407,1_38_2013-01-11,0.0
1408,1_38_2013-01-18,0.0
1409,1_38_2013-01-25,0.0
1410,1_38_2013-02-01,0.0
1411,1_38_2013-02-08,0.0
1412,1_38_2013-02-15,0.0
1413,1_38_2013-02-22,0.0
1414,1_38_2013-03-01,0.0
1415,1_38_2013-03-08,0.0
1416,1_38_2013-03-15,0.0
1417,1_38_2013-03-22,0.0
1418,1_38_2013-03-29,0.0
1419,1_38_2013-04-05,0.0
1420,1_38_2013-04-12,0.0
1421,1_38_2013-04-19,0.0
1422,1_38_2013-04-26,0.0
1423,1_38_2013-05-03,0.0
1424,1_38_2013-05-10,0.0
1425,1_38_2013-05-17,0.0
1426,1_38_2013-05-24,0.0
1427,1_38_2013-05-31,0.0
1428,1_38_2013-06-07,0.0
1429,1_38_2013-06-14,0.0
1430,1_38_2013-06-21,0.0
1431,1_38_2013-06-28,0.0
1432,1_38_2013-07-05,0.0
1433,1_38_2013-07-12,0.0
1434,1_38_2013-07-19,0.0
1435,1_38_2013-07-26,0.0
1436,1_40_2012-11-02,0.0
1437,1_40_2012-11-09,0.0
1438,1_40_2012-11-16,0.0
1439,1_40_2012-11-23,0.0
1440,1_40_2012-11-30,0.0
1441,1_40_2012-12-07,0.0
1442,1_40_2012-12-14,0.0
1443,1_40_2012-12-21,0.0
1444,1_40_2012-12-28,0.0
1445,1_40_2013-01-04,0.0
1446,1_40_2013-01-11,0.0
1447,1_40_2013-01-18,0.0
1448,1_40_2013-01-25,0.0
1449,1_40_2013-02-01,0.0
1450,1_40_2013-02-08,0.0
1451,1_40_2013-02-15,0.0
1452,1_40_2013-02-22,0.0
1453,1_40_2013-03-01,0.0
1454,1_40_2013-03-08,0.0
1455,1_40_2013-03-15,0.0
1456,1_40_2013-03-22,0.0
1457,1_40_2013-03-29,0.0
1458,1_40_2013-04-05,0.0
1459,1_40_2013-04-12,0.0
1460,1_40_2013-04-19,0.0
1461,1_40_2013-04-26,0.0
1462,1_40_2013-05-03,0.0
1463,1_40_2013-05-10,0.0
1464,1_40_2013-05-17,0.0
1465,1_40_2013-05-24,0.0
1466,1_40_2013-05-31,0.0
1467,1_40_2013-06-07,0.0
1468,1_40_2013-06-14,0.0
1469,1_40_2013-06-21,0.0
1470,1_40_2013-06-28,0.0
1471,1_40_2013-07-05,0.0
1472,1_40_2013-07-12,0.0
1473,1_40_2013-07-19,0.0
1474,1_40_2013-07-26,0.0
1475,1_41_2012-11-02,0.0
1476,1_41_2012-11-09,0.0
1477,1_41_2012-11-16,0.0
1478,1_41_2012-11-23,0.0
1479,1_41_2012-11-30,0.0
1480,1_41_2012-12-07,0.0
1481,1_41_2012-12-14,0.0
1482,1_41_2012-12-21,0.0
1483,1_41_2012-12-28,0.0
1484,1_41_2013-01-04,0.0
1485,1_41_2013-01-11,0.0
1486,1_41_2013-01-18,0.0
1487,1_41_2013-01-25,0.0
1488,1_41_2013-02-01,0.0
1489,1_41_2013-02-08,0.0
1490,1_41_2013-02-15,0.0
1491,1_41_2013-02-22,0.0
1492,1_41_2013-03-01,0.0
1493,1_41_2013-03-08,0.0
1494,1_41_2013-03-15,0.0
1495,1_41_2013-03-22,0.0
1496,1_41_2013-03-29,0.0
1497,1_41_2013-04-05,0.0
1498,1_41_2013-04-12,0.0
1499,1_41_2013-04-19,0.0
1500,1_41_2013-04-26,0.0
1501,1_41_2013-05-03,0.0
1502,1_41_2013-05-10,0.0
1503,1_41_2013-05-17,0.0
1504,1_41_2013-05-24,0.0
1505,1_41_2013-05-31,0.0
1506,1_41_2013-06-07,0.0
1507,1_41_2013-06-14,0.0
1508,1_41_2013-06-21,0.0
1509,1_41_2013-06-28,0.0
1510,1_41_2013-07-05,0.0
1511,1_41_2013-07-12,0.0
1512,1_41_2013-07-19,0.0
1513,1_41_2013-07-26,0.0
1514,1_42_2012-11-02,0.0
1515,1_42_2012-11-09,0.0
1516,1_42_2012-11-16,0.0
1517,1_42_2012-11-23,0.0
1518,1_42_2012-11-30,0.0
1519,1_42_2012-12-07,0.0
1520,1_42_2012-12-14,0.0
1521,1_42_2012-12-21,0.0
1522,1_42_2012-12-28,0.0
1523,1_42_2013-01-04,0.0
1524,1_42_2013-01-11,0.0
1525,1_42_2013-01-18,0.0
1526,1_42_2013-01-25,0.0
1527,1_42_2013-02-01,0.0
1528,1_42_2013-02-08,0.0
1529,1_42_2013-02-15,0.0
1530,1_42_2013-02-22,0.0
1531,1_42_2013-03-01,0.0
1532,1_42_2013-03-08,0.0
1533,1_42_2013-03-15,0.0
1534,1_42_2013-03-22,0.0
1535,1_42_2013-03-29,0.0
1536,1_42_2013-04-05,0.0
1537,1_42_2013-04-12,0.0
1538,1_42_2013-04-19,0.0
1539,1_42_2013-04-26,0.0
1540,1_42_2013-05-03,0.0
1541,1_42_2013-05-10,0.0
1542,1_42_2013-05-17,0.0
1543,1_42_2013-05-24,0.0
1544,1_42_2013-05-31,0.0
1545,1_42_2013-06-07,0.0
1546,1_42_2013-06-14,0.0
1547,1_42_2013-06-21,0.0
1548,1_42_2013-06-28,0.0
1549,1_42_2013-07-05,0.0
1550,1_42_2013-07-12,0.0
1551,1_42_2013-07-19,0.0
1552,1_42_2013-07-26,0.0
1553,1_44_2012-11-02,0.0
1554,1_44_2012-11-09,0.0
1555,1_44_2012-11-16,0.0
1556,1_44_2012-11-23,0.0
1557,1_44_2012-11-30,0.0
1558,1_44_2012-12-07,0.0
1559,1_44_2012-12-14,0.0
1560,1_44_2012-12-21,0.0
1561,1_44_2012-12-28,0.0
1562,1_44_2013-01-04,0.0
1563,1_44_2013-01-11,0.0
1564,1_44_2013-01-18,0.0
1565,1_44_2013-01-25,0.0
1566,1_44_2013-02-01,0.0
1567,1_44_2013-02-08,0.0
1568,1_44_2013-02-15,0.0
1569,1_44_2013-02-22,0.0
1570,1_44_2013-03-01,0.0
1571,1_44_2013-03-08,0.0
1572,1_44_2013-03-15,0.0
1573,1_44_2013-03-22,0.0
1574,1_44_2013-03-29,0.0
1575,1_44_2013-04-05,0.0
1576,1_44_2013-04-12,0.0
1577,1_44_2013-04-19,0.0
1578,1_44_2013-04-26,0.0
1579,1_44_2013-05-03,0.0
1580,1_44_2013-05-10,0.0
1581,1_44_2013-05-17,0.0
1582,1_44_2013-05-24,0.0
1583,1_44_2013-05-31,0.0
1584,1_44_2013-06-07,0.0
1585,1_44_2013-06-14,0.0
1586,1_44_2013-06-21,0.0
1587,1_44_2013-06-28,0.0
1588,1_44_2013-07-05,0.0
